Date,Province,Total Cases,Total Deaths,Total Recovered,Island
5/18/2021,Aceh,12468,502,10440,Sumatera
5/18/2021,Bali,46443,1455,44067,Nusa Tenggara
5/18/2021,Banten,48510,1235,45617,Jawa
5/18/2021,Bengkulu,7473,175,6614,Sumatera
5/18/2021,DKI Jakarta,419843,6983,405579,Jawa
5/18/2021,Daerah Istimewa Yogyakarta,42297,1079,38909,Jawa
5/18/2021,Gorontalo,5443,170,5125,Sulawesi
5/18/2021,,1748230,48477,1612239,
5/18/2021,Jambi,8697,142,7098,Sumatera
5/18/2021,Jawa Barat,301209,4039,267146,Jawa
5/18/2021,Jawa Tengah,191826,9005,175349,Jawa
5/18/2021,Jawa Timur,151662,11110,139154,Jawa
5/18/2021,Kalimantan Barat,9485,71,8550,Kalimantan
5/18/2021,Kalimantan Selatan,33940,989,32084,Kalimantan
5/18/2021,Kalimantan Tengah,21392,485,18618,Kalimantan
5/18/2021,Kalimantan Timur,70272,1694,67515,Kalimantan
5/18/2021,Kalimantan Utara,11904,188,11312,Kalimantan
5/18/2021,Kepulauan Bangka Belitung,15888,245,14608,Sumatera
5/18/2021,Kepulauan Riau,13691,301,11364,Sumatera
5/18/2021,Lampung,17124,879,14985,Sumatera
5/18/2021,Maluku,7656,121,7229,Maluku
5/18/2021,Maluku Utara,4453,120,4232,Maluku
5/18/2021,Nusa Tenggara Barat,10912,406,8039,Nusa Tenggara
5/18/2021,Nusa Tenggara Timur,15685,408,14193,Nusa Tenggara
5/18/2021,Papua,20433,261,11451,Papua
5/18/2021,Papua Barat,9176,158,8884,Papua
5/18/2021,Riau,52311,1363,46768,Sumatera
5/18/2021,Sulawesi Barat,5496,120,5331,Sulawesi
5/18/2021,Sulawesi Selatan,61755,933,60502,Sulawesi
5/18/2021,Sulawesi Tengah,12716,353,11933,Sulawesi
5/18/2021,Sulawesi Tenggara,10472,216,10026,Sulawesi
5/18/2021,Sulawesi Utara,15723,538,14758,Sulawesi
5/18/2021,Sumatera Barat,40609,901,36996,Sumatera
5/18/2021,Sumatera Selatan,22488,1119,20358,Sumatera
5/18/2021,Sumatera Utara,30818,1013,27394,Sumatera
5/19/2021,Aceh,12615,511,10502,Sumatera
5/19/2021,Bali,46555,1463,44192,Nusa Tenggara
5/19/2021,Banten,48563,1236,45681,Jawa
5/19/2021,Bengkulu,7508,175,6626,Sumatera
5/19/2021,DKI Jakarta,420454,7002,405776,Jawa
5/19/2021,Daerah Istimewa Yogyakarta,42524,1089,39099,Jawa
5/19/2021,Gorontalo,5448,170,5126,Sulawesi
5/19/2021,,1753101,48669,1616603,
5/19/2021,Jambi,8742,143,7156,Sumatera
5/19/2021,Jawa Barat,302439,4048,268554,Jawa
5/19/2021,Jawa Tengah,192241,9058,175531,Jawa
5/19/2021,Jawa Timur,151916,11142,139349,Jawa
5/19/2021,Kalimantan Barat,9602,71,8764,Kalimantan
5/19/2021,Kalimantan Selatan,33995,992,32170,Kalimantan
5/19/2021,Kalimantan Tengah,21474,485,18631,Kalimantan
5/19/2021,Kalimantan Timur,70400,1696,67610,Kalimantan
5/19/2021,Kalimantan Utara,11942,188,11325,Kalimantan
5/19/2021,Kepulauan Bangka Belitung,16052,247,14747,Sumatera
5/19/2021,Kepulauan Riau,13828,301,11467,Sumatera
5/19/2021,Lampung,17188,881,15003,Sumatera
5/19/2021,Maluku,7656,121,7229,Maluku
5/19/2021,Maluku Utara,4455,120,4232,Maluku
5/19/2021,Nusa Tenggara Barat,10966,407,8046,Nusa Tenggara
5/19/2021,Nusa Tenggara Timur,15695,408,14271,Nusa Tenggara
5/19/2021,Papua,20433,261,11451,Papua
5/19/2021,Papua Barat,9182,159,8897,Papua
5/19/2021,Riau,52696,1380,47237,Sumatera
5/19/2021,Sulawesi Barat,5496,120,5331,Sulawesi
5/19/2021,Sulawesi Selatan,61794,933,60518,Sulawesi
5/19/2021,Sulawesi Tengah,12724,353,11949,Sulawesi
5/19/2021,Sulawesi Tenggara,10477,217,10028,Sulawesi
5/19/2021,Sulawesi Utara,15726,538,14771,Sulawesi
5/19/2021,Sumatera Barat,40904,906,37354,Sumatera
5/19/2021,Sumatera Selatan,22563,1132,20473,Sumatera
5/19/2021,Sumatera Utara,30910,1014,27506,Sumatera
5/20/2021,Aceh,12814,514,10504,Sumatera
5/20/2021,Bali,46638,1467,44286,Nusa Tenggara
5/20/2021,Banten,48650,1237,46025,Jawa
5/20/2021,Bengkulu,7545,175,6629,Sumatera
5/20/2021,DKI Jakarta,421349,7022,405872,Jawa
5/20/2021,Daerah Istimewa Yogyakarta,42793,1099,39324,Jawa
5/20/2021,Gorontalo,5448,170,5126,Sulawesi
5/20/2021,,1758898,48887,1621572,
5/20/2021,Jambi,8825,149,7202,Sumatera
5/20/2021,Jawa Barat,303754,4062,269808,Jawa
5/20/2021,Jawa Tengah,192817,9126,175953,Jawa
5/20/2021,Jawa Timur,152176,11164,139591,Jawa
5/20/2021,Kalimantan Barat,9730,71,8806,Kalimantan
5/20/2021,Kalimantan Selatan,34076,995,32217,Kalimantan
5/20/2021,Kalimantan Tengah,21568,485,18718,Kalimantan
5/20/2021,Kalimantan Timur,70500,1697,67701,Kalimantan
5/20/2021,Kalimantan Utara,11975,188,11328,Kalimantan
5/20/2021,Kepulauan Bangka Belitung,16246,249,14896,Sumatera
5/20/2021,Kepulauan Riau,14033,301,11748,Sumatera
5/20/2021,Lampung,17257,904,15146,Sumatera
5/20/2021,Maluku,7663,121,7234,Maluku
5/20/2021,Maluku Utara,4463,120,4232,Maluku
5/20/2021,Nusa Tenggara Barat,10982,408,8057,Nusa Tenggara
5/20/2021,Nusa Tenggara Timur,15707,409,14328,Nusa Tenggara
5/20/2021,Papua,20433,261,11451,Papua
5/20/2021,Papua Barat,9188,159,8897,Papua
5/20/2021,Riau,53117,1391,47833,Sumatera
5/20/2021,Sulawesi Barat,5496,120,5332,Sulawesi
5/20/2021,Sulawesi Selatan,61851,933,60539,Sulawesi
5/20/2021,Sulawesi Tengah,12732,356,12020,Sulawesi
5/20/2021,Sulawesi Tenggara,10492,217,10030,Sulawesi
5/20/2021,Sulawesi Utara,15733,540,14781,Sulawesi
5/20/2021,Sumatera Barat,41253,913,37577,Sumatera
5/20/2021,Sumatera Selatan,22658,1147,20596,Sumatera
5/20/2021,Sumatera Utara,31008,1015,27589,Sumatera
5/21/2021,Aceh,12990,523,10606,Sumatera
5/21/2021,Bali,46738,1468,44471,Nusa Tenggara
5/21/2021,Banten,48712,1239,46109,Jawa
5/21/2021,Bengkulu,7625,175,6685,Sumatera
5/21/2021,DKI Jakarta,422205,7038,405972,Jawa
5/21/2021,Daerah Istimewa Yogyakarta,42991,1109,39587,Jawa
5/21/2021,Gorontalo,5453,170,5126,Sulawesi
5/21/2021,,1764644,49073,1626142,
5/21/2021,Jambi,8892,151,7246,Sumatera
5/21/2021,Jawa Barat,304837,4079,271296,Jawa
5/21/2021,Jawa Tengah,193489,9170,176112,Jawa
5/21/2021,Jawa Timur,152419,11181,139767,Jawa
5/21/2021,Kalimantan Barat,9847,71,8968,Kalimantan
5/21/2021,Kalimantan Selatan,34161,997,32281,Kalimantan
5/21/2021,Kalimantan Tengah,21660,489,18786,Kalimantan
5/21/2021,Kalimantan Timur,70587,1702,67842,Kalimantan
5/21/2021,Kalimantan Utara,12005,188,11330,Kalimantan
5/21/2021,Kepulauan Bangka Belitung,16486,250,14984,Sumatera
5/21/2021,Kepulauan Riau,14269,310,11794,Sumatera
5/21/2021,Lampung,17343,904,15247,Sumatera
5/21/2021,Maluku,7671,121,7286,Maluku
5/21/2021,Maluku Utara,4465,120,4232,Maluku
5/21/2021,Nusa Tenggara Barat,11017,413,8061,Nusa Tenggara
5/21/2021,Nusa Tenggara Timur,15723,411,14345,Nusa Tenggara
5/21/2021,Papua,20433,261,11451,Papua
5/21/2021,Papua Barat,9218,161,8940,Papua
5/21/2021,Riau,53629,1408,48481,Sumatera
5/21/2021,Sulawesi Barat,5497,120,5338,Sulawesi
5/21/2021,Sulawesi Selatan,61905,934,60576,Sulawesi
5/21/2021,Sulawesi Tengah,12739,356,12043,Sulawesi
5/21/2021,Sulawesi Tenggara,10493,217,10033,Sulawesi
5/21/2021,Sulawesi Utara,15735,540,14808,Sulawesi
5/21/2021,Sumatera Barat,41615,923,37891,Sumatera
5/21/2021,Sumatera Selatan,22778,1153,20659,Sumatera
5/21/2021,Sumatera Utara,31105,1019,27698,Sumatera
5/22/2021,Aceh,13125,528,10615,Sumatera
5/22/2021,Bali,46788,1473,44554,Nusa Tenggara
5/22/2021,Banten,48778,1243,46209,Jawa
5/22/2021,Bengkulu,7685,175,6735,Sumatera
5/22/2021,DKI Jakarta,423137,7050,406369,Jawa
5/22/2021,Daerah Istimewa Yogyakarta,43129,1115,39799,Jawa
5/22/2021,Gorontalo,5456,170,5126,Sulawesi
5/22/2021,,1769940,49205,1629495,
5/22/2021,Jambi,8955,155,7303,Sumatera
5/22/2021,Jawa Barat,305904,4095,271994,Jawa
5/22/2021,Jawa Tengah,194003,9202,176229,Jawa
5/22/2021,Jawa Timur,152652,11197,139965,Jawa
5/22/2021,Kalimantan Barat,9931,79,9032,Kalimantan
5/22/2021,Kalimantan Selatan,34209,998,32308,Kalimantan
5/22/2021,Kalimantan Tengah,21756,489,18799,Kalimantan
5/22/2021,Kalimantan Timur,70686,1702,67914,Kalimantan
5/22/2021,Kalimantan Utara,12038,188,11345,Kalimantan
5/22/2021,Kepulauan Bangka Belitung,16676,251,15050,Sumatera
5/22/2021,Kepulauan Riau,14443,310,11854,Sumatera
5/22/2021,Lampung,17413,910,15303,Sumatera
5/22/2021,Maluku,7671,121,7286,Maluku
5/22/2021,Maluku Utara,4472,120,4232,Maluku
5/22/2021,Nusa Tenggara Barat,11047,413,8082,Nusa Tenggara
5/22/2021,Nusa Tenggara Timur,15759,411,14388,Nusa Tenggara
5/22/2021,Papua,20433,261,11451,Papua
5/22/2021,Papua Barat,9223,162,8952,Papua
5/22/2021,Riau,54268,1414,48912,Sumatera
5/22/2021,Sulawesi Barat,5498,120,5341,Sulawesi
5/22/2021,Sulawesi Selatan,61908,937,60620,Sulawesi
5/22/2021,Sulawesi Tengah,12754,357,12043,Sulawesi
5/22/2021,Sulawesi Tenggara,10493,217,10041,Sulawesi
5/22/2021,Sulawesi Utara,15746,541,14808,Sulawesi
5/22/2021,Sumatera Barat,41916,931,38195,Sumatera
5/22/2021,Sumatera Selatan,22982,1158,20771,Sumatera
5/22/2021,Sumatera Utara,31192,1025,27774,Sumatera
5/23/2021,Aceh,13229,534,10707,Sumatera
5/23/2021,Bali,46856,1475,44602,Nusa Tenggara
5/23/2021,Banten,48814,1245,46261,Jawa
5/23/2021,Bengkulu,7755,175,6786,Sumatera
5/23/2021,DKI Jakarta,424004,7062,406709,Jawa
5/23/2021,Daerah Istimewa Yogyakarta,43281,1121,39984,Jawa
5/23/2021,Gorontalo,5461,170,5126,Sulawesi
5/23/2021,,1775220,49328,1633045,
5/23/2021,Jambi,9010,161,7402,Sumatera
5/23/2021,Jawa Barat,306952,4102,272710,Jawa
5/23/2021,Jawa Tengah,194370,9223,176483,Jawa
5/23/2021,Jawa Timur,152880,11214,140170,Jawa
5/23/2021,Kalimantan Barat,10049,81,9141,Kalimantan
5/23/2021,Kalimantan Selatan,34282,1000,32365,Kalimantan
5/23/2021,Kalimantan Tengah,21852,489,18801,Kalimantan
5/23/2021,Kalimantan Timur,70789,1703,67984,Kalimantan
5/23/2021,Kalimantan Utara,12084,189,11355,Kalimantan
5/23/2021,Kepulauan Bangka Belitung,16859,251,15183,Sumatera
5/23/2021,Kepulauan Riau,14658,310,11879,Sumatera
5/23/2021,Lampung,17517,910,15332,Sumatera
5/23/2021,Maluku,7676,121,7320,Maluku
5/23/2021,Maluku Utara,4481,120,4232,Maluku
5/23/2021,Nusa Tenggara Barat,11073,413,8082,Nusa Tenggara
5/23/2021,Nusa Tenggara Timur,15809,413,14507,Nusa Tenggara
5/23/2021,Papua,20433,261,11451,Papua
5/23/2021,Papua Barat,9247,163,8962,Papua
5/23/2021,Riau,54860,1426,49425,Sumatera
5/23/2021,Sulawesi Barat,5498,120,5344,Sulawesi
5/23/2021,Sulawesi Selatan,61949,938,60650,Sulawesi
5/23/2021,Sulawesi Tengah,12766,357,12057,Sulawesi
5/23/2021,Sulawesi Tenggara,10494,217,10044,Sulawesi
5/23/2021,Sulawesi Utara,15754,541,14836,Sulawesi
5/23/2021,Sumatera Barat,42297,940,38376,Sumatera
5/23/2021,Sumatera Selatan,23176,1169,20852,Sumatera
5/23/2021,Sumatera Utara,31276,1028,27842,Sumatera
5/24/2021,Aceh,13396,542,10962,Sumatera
5/24/2021,Bali,46918,1476,44672,Nusa Tenggara
5/24/2021,Banten,48863,1246,46312,Jawa
5/24/2021,Bengkulu,7763,176,6826,Sumatera
5/24/2021,DKI Jakarta,424823,7072,407011,Jawa
5/24/2021,Daerah Istimewa Yogyakarta,43430,1128,40184,Jawa
5/24/2021,Gorontalo,5463,170,5129,Sulawesi
5/24/2021,,1781127,49455,1638279,
5/24/2021,Jambi,9086,161,7463,Sumatera
5/24/2021,Jawa Barat,308245,4117,273924,Jawa
5/24/2021,Jawa Tengah,195303,9237,177360,Jawa
5/24/2021,Jawa Timur,153107,11234,140378,Jawa
5/24/2021,Kalimantan Barat,10132,82,9239,Kalimantan
5/24/2021,Kalimantan Selatan,34311,1002,32558,Kalimantan
5/24/2021,Kalimantan Tengah,21920,491,18885,Kalimantan
5/24/2021,Kalimantan Timur,70894,1704,68050,Kalimantan
5/24/2021,Kalimantan Utara,12136,189,11355,Kalimantan
5/24/2021,Kepulauan Bangka Belitung,16994,251,15282,Sumatera
5/24/2021,Kepulauan Riau,14905,311,12192,Sumatera
5/24/2021,Lampung,17611,911,15373,Sumatera
5/24/2021,Maluku,7676,121,7339,Maluku
5/24/2021,Maluku Utara,4485,120,4252,Maluku
5/24/2021,Nusa Tenggara Barat,11097,413,8089,Nusa Tenggara
5/24/2021,Nusa Tenggara Timur,15876,414,14625,Nusa Tenggara
5/24/2021,Papua,20461,261,11451,Papua
5/24/2021,Papua Barat,9249,165,8979,Papua
5/24/2021,Riau,55525,1450,49627,Sumatera
5/24/2021,Sulawesi Barat,5498,120,5347,Sulawesi
5/24/2021,Sulawesi Selatan,61963,939,60658,Sulawesi
5/24/2021,Sulawesi Tengah,12787,358,12072,Sulawesi
5/24/2021,Sulawesi Tenggara,10496,217,10049,Sulawesi
5/24/2021,Sulawesi Utara,15754,541,14865,Sulawesi
5/24/2021,Sumatera Barat,42451,941,38570,Sumatera
5/24/2021,Sumatera Selatan,23306,1178,20945,Sumatera
5/24/2021,Sumatera Utara,31375,1030,27938,Sumatera
5/25/2021,Aceh,13581,551,11111,Sumatera
5/25/2021,Bali,46973,1481,44755,Nusa Tenggara
5/25/2021,Banten,48952,1248,46321,Jawa
5/25/2021,Bengkulu,7793,177,6881,Sumatera
5/25/2021,DKI Jakarta,425207,7086,407517,Jawa
5/25/2021,Daerah Istimewa Yogyakarta,43645,1138,40375,Jawa
5/25/2021,Gorontalo,5471,170,5132,Sulawesi
5/25/2021,,1786187,49627,1642074,
5/25/2021,Jambi,9145,164,7528,Sumatera
5/25/2021,Jawa Barat,309302,4131,274912,Jawa
5/25/2021,Jawa Tengah,196015,9265,177692,Jawa
5/25/2021,Jawa Timur,153324,11258,140561,Jawa
5/25/2021,Kalimantan Barat,10246,82,9276,Kalimantan
5/25/2021,Kalimantan Selatan,34354,1003,32623,Kalimantan
5/25/2021,Kalimantan Tengah,21991,493,18961,Kalimantan
5/25/2021,Kalimantan Timur,71006,1710,68104,Kalimantan
5/25/2021,Kalimantan Utara,12170,190,11366,Kalimantan
5/25/2021,Kepulauan Bangka Belitung,17160,256,15345,Sumatera
5/25/2021,Kepulauan Riau,15096,313,12213,Sumatera
5/25/2021,Lampung,17695,914,15414,Sumatera
5/25/2021,Maluku,7718,122,7345,Maluku
5/25/2021,Maluku Utara,4489,120,4252,Maluku
5/25/2021,Nusa Tenggara Barat,11114,413,8092,Nusa Tenggara
5/25/2021,Nusa Tenggara Timur,15886,414,14697,Nusa Tenggara
5/25/2021,Papua,20461,261,11451,Papua
5/25/2021,Papua Barat,9251,165,8991,Papua
5/25/2021,Riau,56167,1469,49806,Sumatera
5/25/2021,Sulawesi Barat,5498,120,5354,Sulawesi
5/25/2021,Sulawesi Selatan,62014,939,60661,Sulawesi
5/25/2021,Sulawesi Tengah,12802,358,12198,Sulawesi
5/25/2021,Sulawesi Tenggara,10498,217,10050,Sulawesi
5/25/2021,Sulawesi Utara,15755,541,14882,Sulawesi
5/25/2021,Sumatera Barat,42722,949,38754,Sumatera
5/25/2021,Sumatera Selatan,23435,1188,21042,Sumatera
5/25/2021,Sumatera Utara,31472,1034,28011,Sumatera
5/26/2021,Aceh,13848,555,11148,Sumatera
5/26/2021,Bali,47032,1486,44796,Nusa Tenggara
5/26/2021,Banten,48996,1248,46344,Jawa
5/26/2021,Bengkulu,7820,177,6912,Sumatera
5/26/2021,DKI Jakarta,425824,7097,408033,Jawa
5/26/2021,Daerah Istimewa Yogyakarta,43835,1144,40566,Jawa
5/26/2021,Gorontalo,5472,170,5133,Sulawesi
5/26/2021,,1791221,49771,1645263,
5/26/2021,Jambi,9222,164,7604,Sumatera
5/26/2021,Jawa Barat,310074,4143,275579,Jawa
5/26/2021,Jawa Tengah,196565,9288,177939,Jawa
5/26/2021,Jawa Timur,153580,11279,140687,Jawa
5/26/2021,Kalimantan Barat,10367,85,9376,Kalimantan
5/26/2021,Kalimantan Selatan,34436,1006,32648,Kalimantan
5/26/2021,Kalimantan Tengah,22082,494,19042,Kalimantan
5/26/2021,Kalimantan Timur,71088,1712,68190,Kalimantan
5/26/2021,Kalimantan Utara,12183,190,11367,Kalimantan
5/26/2021,Kepulauan Bangka Belitung,17431,258,15423,Sumatera
5/26/2021,Kepulauan Riau,15286,316,12269,Sumatera
5/26/2021,Lampung,17770,916,15471,Sumatera
5/26/2021,Maluku,7718,122,7345,Maluku
5/26/2021,Maluku Utara,4491,120,4252,Maluku
5/26/2021,Nusa Tenggara Barat,11136,417,8092,Nusa Tenggara
5/26/2021,Nusa Tenggara Timur,15907,415,14701,Nusa Tenggara
5/26/2021,Papua,20461,262,11451,Papua
5/26/2021,Papua Barat,9265,167,8995,Papua
5/26/2021,Riau,56906,1496,50153,Sumatera
5/26/2021,Sulawesi Barat,5498,120,5354,Sulawesi
5/26/2021,Sulawesi Selatan,62023,939,60665,Sulawesi
5/26/2021,Sulawesi Tengah,12819,360,12208,Sulawesi
5/26/2021,Sulawesi Tenggara,10498,217,10052,Sulawesi
5/26/2021,Sulawesi Utara,15759,541,14888,Sulawesi
5/26/2021,Sumatera Barat,43012,952,39022,Sumatera
5/26/2021,Sumatera Selatan,23594,1194,21088,Sumatera
5/26/2021,Sumatera Utara,31557,1037,28088,Sumatera
5/27/2021,Aceh,14078,562,11276,Sumatera
5/27/2021,Bali,47063,1491,44870,Nusa Tenggara
5/27/2021,Banten,49152,1250,46389,Jawa
5/27/2021,Bengkulu,7839,177,6954,Sumatera
5/27/2021,DKI Jakarta,426764,7115,408619,Jawa
5/27/2021,Daerah Istimewa Yogyakarta,44021,1151,40770,Jawa
5/27/2021,Gorontalo,5483,170,5133,Sulawesi
5/27/2021,,1797499,49907,1649187,
5/27/2021,Jambi,9296,166,7624,Sumatera
5/27/2021,Jawa Barat,311342,4162,276645,Jawa
5/27/2021,Jawa Tengah,197278,9293,178176,Jawa
5/27/2021,Jawa Timur,153798,11304,140869,Jawa
5/27/2021,Kalimantan Barat,10486,86,9416,Kalimantan
5/27/2021,Kalimantan Selatan,34492,1008,32695,Kalimantan
5/27/2021,Kalimantan Tengah,22142,497,19072,Kalimantan
5/27/2021,Kalimantan Timur,71152,1714,68306,Kalimantan
5/27/2021,Kalimantan Utara,12187,190,11381,Kalimantan
5/27/2021,Kepulauan Bangka Belitung,17563,260,15525,Sumatera
5/27/2021,Kepulauan Riau,15697,316,12351,Sumatera
5/27/2021,Lampung,17826,921,15566,Sumatera
5/27/2021,Maluku,7727,123,7352,Maluku
5/27/2021,Maluku Utara,4491,120,4252,Maluku
5/27/2021,Nusa Tenggara Barat,11151,418,8094,Nusa Tenggara
5/27/2021,Nusa Tenggara Timur,15908,415,14702,Nusa Tenggara
5/27/2021,Papua,20461,262,11451,Papua
5/27/2021,Papua Barat,9267,168,8995,Papua
5/27/2021,Riau,57716,1510,50401,Sumatera
5/27/2021,Sulawesi Barat,5498,120,5354,Sulawesi
5/27/2021,Sulawesi Selatan,62056,941,60694,Sulawesi
5/27/2021,Sulawesi Tengah,12826,360,12241,Sulawesi
5/27/2021,Sulawesi Tenggara,10499,217,10052,Sulawesi
5/27/2021,Sulawesi Utara,15763,548,14907,Sulawesi
5/27/2021,Sumatera Barat,43325,956,39159,Sumatera
5/27/2021,Sumatera Selatan,23751,1201,21191,Sumatera
5/27/2021,Sumatera Utara,31652,1039,28202,Sumatera
5/28/2021,Aceh,14338,570,11421,Sumatera
5/28/2021,Bali,47124,1497,44939,Nusa Tenggara
5/28/2021,Banten,49205,1252,46451,Jawa
5/28/2021,Bengkulu,7905,177,6995,Sumatera
5/28/2021,DKI Jakarta,427366,7134,409527,Jawa
5/28/2021,Daerah Istimewa Yogyakarta,44201,1155,40965,Jawa
5/28/2021,Gorontalo,5484,170,5133,Sulawesi
5/28/2021,,1803361,50100,1654557,
5/28/2021,Jambi,9359,166,7770,Sumatera
5/28/2021,Jawa Barat,312507,4182,277579,Jawa
5/28/2021,Jawa Tengah,197964,9339,178807,Jawa
5/28/2021,Jawa Timur,154044,11325,141074,Jawa
5/28/2021,Kalimantan Barat,10584,88,9608,Kalimantan
5/28/2021,Kalimantan Selatan,34560,1010,32734,Kalimantan
5/28/2021,Kalimantan Tengah,22224,498,19083,Kalimantan
5/28/2021,Kalimantan Timur,71220,1717,68416,Kalimantan
5/28/2021,Kalimantan Utara,12217,190,11389,Kalimantan
5/28/2021,Kepulauan Bangka Belitung,17746,267,15647,Sumatera
5/28/2021,Kepulauan Riau,15916,324,12505,Sumatera
5/28/2021,Lampung,17911,925,15627,Sumatera
5/28/2021,Maluku,7727,123,7352,Maluku
5/28/2021,Maluku Utara,4494,120,4252,Maluku
5/28/2021,Nusa Tenggara Barat,11602,419,8601,Nusa Tenggara
5/28/2021,Nusa Tenggara Timur,16083,417,14872,Nusa Tenggara
5/28/2021,Papua,20461,263,11451,Papua
5/28/2021,Papua Barat,9286,170,9000,Papua
5/28/2021,Riau,58219,1529,50859,Sumatera
5/28/2021,Sulawesi Barat,5501,120,5355,Sulawesi
5/28/2021,Sulawesi Selatan,62088,942,60723,Sulawesi
5/28/2021,Sulawesi Tengah,12844,361,12250,Sulawesi
5/28/2021,Sulawesi Tenggara,10505,217,10062,Sulawesi
5/28/2021,Sulawesi Utara,15763,548,14910,Sulawesi
5/28/2021,Sumatera Barat,43497,967,39376,Sumatera
5/28/2021,Sumatera Selatan,23903,1202,21270,Sumatera
5/28/2021,Sumatera Utara,31741,1042,28279,Sumatera
5/29/2021,Aceh,14631,577,11546,Sumatera
5/29/2021,Bali,47173,1499,45011,Nusa Tenggara
5/29/2021,Banten,49277,1255,46522,Jawa
5/29/2021,Bengkulu,7986,178,7058,Sumatera
5/29/2021,DKI Jakarta,428264,7146,410525,Jawa
5/29/2021,Daerah Istimewa Yogyakarta,44412,1164,41134,Jawa
5/29/2021,Gorontalo,5490,172,5235,Sulawesi
5/29/2021,,1809926,50262,1659974,
5/29/2021,Jambi,9438,172,7816,Sumatera
5/29/2021,Jawa Barat,313471,4192,278538,Jawa
5/29/2021,Jawa Tengah,199043,9360,179458,Jawa
5/29/2021,Jawa Timur,154299,11345,141367,Jawa
5/29/2021,Kalimantan Barat,10683,89,9719,Kalimantan
5/29/2021,Kalimantan Selatan,34670,1012,32776,Kalimantan
5/29/2021,Kalimantan Tengah,22379,500,19096,Kalimantan
5/29/2021,Kalimantan Timur,71366,1718,68536,Kalimantan
5/29/2021,Kalimantan Utara,12234,191,11403,Kalimantan
5/29/2021,Kepulauan Bangka Belitung,17922,269,15860,Sumatera
5/29/2021,Kepulauan Riau,16372,332,12680,Sumatera
5/29/2021,Lampung,18009,926,15706,Sumatera
5/29/2021,Maluku,7741,123,7365,Maluku
5/29/2021,Maluku Utara,4496,121,4252,Maluku
5/29/2021,Nusa Tenggara Barat,11642,420,8611,Nusa Tenggara
5/29/2021,Nusa Tenggara Timur,16085,417,14873,Nusa Tenggara
5/29/2021,Papua,20461,263,11451,Papua
5/29/2021,Papua Barat,9294,171,9005,Papua
5/29/2021,Riau,58871,1540,51272,Sumatera
5/29/2021,Sulawesi Barat,5501,120,5356,Sulawesi
5/29/2021,Sulawesi Selatan,62106,942,60762,Sulawesi
5/29/2021,Sulawesi Tengah,12879,365,12254,Sulawesi
5/29/2021,Sulawesi Tenggara,10512,217,10083,Sulawesi
5/29/2021,Sulawesi Utara,15764,548,14911,Sulawesi
5/29/2021,Sumatera Barat,43858,977,39777,Sumatera
5/29/2021,Sumatera Selatan,24068,1212,21533,Sumatera
5/29/2021,Sumatera Utara,31823,1047,28359,Sumatera
5/30/2021,Aceh,14901,580,11662,Sumatera
5/30/2021,Bali,47215,1501,45053,Nusa Tenggara
5/30/2021,Banten,49323,1255,46582,Jawa
5/30/2021,Bengkulu,8056,179,7120,Sumatera
5/30/2021,DKI Jakarta,429328,7159,411529,Jawa
5/30/2021,Daerah Istimewa Yogyakarta,44588,1176,41301,Jawa
5/30/2021,Gorontalo,5501,172,5235,Sulawesi
5/30/2021,,1816041,50404,1663998,
5/30/2021,Jambi,9528,180,7817,Sumatera
5/30/2021,Jawa Barat,314220,4203,279066,Jawa
5/30/2021,Jawa Tengah,200062,9369,179729,Jawa
5/30/2021,Jawa Timur,154516,11363,141526,Jawa
5/30/2021,Kalimantan Barat,10816,91,9781,Kalimantan
5/30/2021,Kalimantan Selatan,34744,1014,32821,Kalimantan
5/30/2021,Kalimantan Tengah,22490,502,19119,Kalimantan
5/30/2021,Kalimantan Timur,71506,1721,68656,Kalimantan
5/30/2021,Kalimantan Utara,12237,191,11406,Kalimantan
5/30/2021,Kepulauan Bangka Belitung,18167,269,15980,Sumatera
5/30/2021,Kepulauan Riau,16666,339,12881,Sumatera
5/30/2021,Lampung,18098,927,15743,Sumatera
5/30/2021,Maluku,7741,123,7365,Maluku
5/30/2021,Maluku Utara,4512,121,4271,Maluku
5/30/2021,Nusa Tenggara Barat,11718,430,8712,Nusa Tenggara
5/30/2021,Nusa Tenggara Timur,16110,418,14884,Nusa Tenggara
5/30/2021,Papua,20461,263,11451,Papua
5/30/2021,Papua Barat,9296,171,9014,Papua
5/30/2021,Riau,59597,1561,51723,Sumatera
5/30/2021,Sulawesi Barat,5501,120,5360,Sulawesi
5/30/2021,Sulawesi Selatan,62167,943,60777,Sulawesi
5/30/2021,Sulawesi Tengah,12893,365,12256,Sulawesi
5/30/2021,Sulawesi Tenggara,10519,217,10083,Sulawesi
5/30/2021,Sulawesi Utara,15768,548,14924,Sulawesi
5/30/2021,Sumatera Barat,44127,992,39965,Sumatera
5/30/2021,Sumatera Selatan,24190,1219,21626,Sumatera
5/30/2021,Sumatera Utara,31895,1048,28430,Sumatera
5/31/2021,Aceh,15017,595,11794,Sumatera
5/31/2021,Bali,47259,1504,45147,Nusa Tenggara
5/31/2021,Banten,49476,1257,46861,Jawa
5/31/2021,Bengkulu,8074,180,7140,Sumatera
5/31/2021,DKI Jakarta,430054,7178,412110,Jawa
5/31/2021,Daerah Istimewa Yogyakarta,44746,1183,41442,Jawa
